# set	level	rarity	itemId	name
# Generated from the in-game skill guides via ::dumpui sweep, then
# reviewed per skill. Sorted by set then level. Regenerate, do not edit.
COOKING	90	LEGENDARY	20883	Chambers of Xeric - Psykk bat
COOKING	90	LEGENDARY	11936	Dark crab
COOKING	91	LEGENDARY	391	Manta ray
COOKING	91	LEGENDARY	32352	Marlin
COOKING	92	LEGENDARY	29143	Moonlight antelope
COOKING	95	LEGENDARY	7218	Summer pie
COOKING	99	LEGENDARY	9801	Skillcape
CRAFTING	1	COMMON	1919	Beer glass
CRAFTING	1	COMMON	1609	Cut opal
CRAFTING	1	COMMON	1059	Leather gloves
CRAFTING	1	COMMON	21081	Opal ring
CRAFTING	1	COMMON	1931	Pot
CRAFTING	1	COMMON	1759	Spin wool into balls of wool
CRAFTING	2	COMMON	28620	Pheasant clothing
CRAFTING	3	COMMON	1980	Cup
CRAFTING	3	COMMON	10496	Polished buttons
CRAFTING	4	COMMON	4527	Candle lantern
CRAFTING	5	COMMON	21512	Craft a birdhouse trap from normal logs
CRAFTING	5	COMMON	1635	Gold ring
CRAFTING	6	COMMON	1654	Gold necklace
CRAFTING	7	COMMON	11069	Gold bracelet
CRAFTING	7	COMMON	1061	Leather boots
CRAFTING	7	COMMON	2313	Pie dish
CRAFTING	8	COMMON	1923	Bowl
CRAFTING	8	COMMON	1692	Gold amulet
CRAFTING	9	COMMON	1167	Leather cowl
CRAFTING	10	COMMON	19665	Extract sinew from monkey tails
CRAFTING	10	COMMON	1777	Spin flax into bow strings
CRAFTING	10	COMMON	9438	Spin sinew into crossbow strings
CRAFTING	11	COMMON	1063	Leather vambraces
CRAFTING	12	COMMON	31472	Bolt of linen
CRAFTING	12	COMMON	33384	Craft a gem pouch
CRAFTING	12	COMMON	4525	Oil lamp
CRAFTING	12	COMMON	31463	Spin flax into linen yarn
CRAFTING	13	COMMON	1611	Cut jade
CRAFTING	13	COMMON	21084	Jade ring
CRAFTING	14	COMMON	1129	Leather body
CRAFTING	14	COMMON	13385	Xerician hat
CRAFTING	15	COMMON	7539	Crab shell armour
CRAFTING	15	COMMON	21515	Craft a birdhouse trap from oak logs
CRAFTING	15	COMMON	3327	Snail helmet
CRAFTING	16	COMMON	1613	Cut red topaz
CRAFTING	16	COMMON	1716	Holy symbol
CRAFTING	16	COMMON	21090	Opal necklace
CRAFTING	16	COMMON	21087	Red topaz ring
CRAFTING	17	COMMON	1722	Unholy symbol
CRAFTING	17	COMMON	13389	Xerician robe
CRAFTING	18	COMMON	1095	Leather chaps
CRAFTING	18	COMMON	2961	Silver sickle
CRAFTING	19	COMMON	5350	Plant pot
CRAFTING	19	COMMON	6038	Spin magic tree roots into magic strings
CRAFTING	20	UNCOMMON	1607	Cut sapphire
CRAFTING	20	UNCOMMON	1637	Sapphire ring
CRAFTING	21	UNCOMMON	9414	Silver crossbow bolts
CRAFTING	21	UNCOMMON	5418	Vegetable sack
CRAFTING	22	UNCOMMON	21117	Opal bracelet
CRAFTING	22	UNCOMMON	1656	Sapphire necklace
CRAFTING	22	UNCOMMON	13387	Xerician top
CRAFTING	23	UNCOMMON	11072	Sapphire bracelet
CRAFTING	23	UNCOMMON	5525	Tiara
CRAFTING	24	UNCOMMON	1694	Sapphire amulet
CRAFTING	25	UNCOMMON	21518	Craft a birdhouse trap from willow logs
CRAFTING	25	UNCOMMON	21093	Jade necklace
CRAFTING	25	UNCOMMON	4440	Pot lid
CRAFTING	26	UNCOMMON	21652	Drift net
CRAFTING	26	UNCOMMON	4535	Oil lantern
CRAFTING	27	UNCOMMON	1605	Cut emerald
CRAFTING	27	UNCOMMON	1639	Emerald ring
CRAFTING	27	UNCOMMON	21108	Opal amulet
CRAFTING	28	UNCOMMON	1131	Hard leather body
CRAFTING	29	UNCOMMON	1658	Emerald necklace
CRAFTING	29	UNCOMMON	21120	Jade bracelet
CRAFTING	30	UNCOMMON	11076	Emerald bracelet
CRAFTING	30	UNCOMMON	954	Spin yak hair into rope
CRAFTING	31	UNCOMMON	1696	Emerald amulet
CRAFTING	32	UNCOMMON	21096	Red topaz necklace
CRAFTING	32	UNCOMMON	10077	Spiked vambraces
CRAFTING	33	UNCOMMON	229	Vial
CRAFTING	34	UNCOMMON	1603	Cut ruby
CRAFTING	34	UNCOMMON	21111	Jade amulet
CRAFTING	34	UNCOMMON	1641	Ruby ring
CRAFTING	35	UNCOMMON	28796	Bone staff
CRAFTING	35	UNCOMMON	6259	Broodoo shield
CRAFTING	35	UNCOMMON	21521	Craft a birdhouse trap from teak logs
CRAFTING	35	UNCOMMON	29299	Craft small hunters' pouches
CRAFTING	36	UNCOMMON	5376	Fruit basket
CRAFTING	37	UNCOMMON	10132	Rabbit-foot necklaces
CRAFTING	38	UNCOMMON	1169	Coif
CRAFTING	38	UNCOMMON	13445	Dense essence
CRAFTING	38	UNCOMMON	21123	Red topaz bracelet
CRAFTING	39	UNCOMMON	31475	Bolt of canvas
CRAFTING	39	UNCOMMON	33387	Craft a gem satchel
CRAFTING	39	UNCOMMON	31466	Spin hemp into hemp yarn
CRAFTING	40	RARE	1660	Ruby necklace
CRAFTING	41	RARE	22269	Hard leather shield
CRAFTING	41	RARE	1133	Studded body
CRAFTING	42	RARE	6667	Fishbowl
CRAFTING	42	RARE	26788	Gold Tiara
CRAFTING	42	RARE	11085	Ruby bracelet
CRAFTING	43	RARE	1601	Cut diamond
CRAFTING	43	RARE	1643	Diamond ring
CRAFTING	43	RARE	10824	Yak-hide leg armour
CRAFTING	44	RARE	1097	Studded chaps
CRAFTING	45	RARE	22192	Craft a birdhouse trap from maple logs
CRAFTING	45	RARE	21114	Red topaz amulet
CRAFTING	45	RARE	6328	Snakeskin boots
CRAFTING	46	RARE	567	Glass orb
CRAFTING	46	RARE	10822	Yak-hide body armour
CRAFTING	47	RARE	6330	Snakeskin vambraces
CRAFTING	48	RARE	6326	Snakeskin bandana
CRAFTING	49	RARE	4542	Bullseye lantern lens
CRAFTING	50	RARE	28163	Clothes Pouch
CRAFTING	50	RARE	22195	Craft a birdhouse trap from mahogany logs
CRAFTING	50	RARE	29301	Craft medium hunters' pouches
CRAFTING	50	RARE	1698	Ruby amulet
CRAFTING	51	RARE	31957	Craft a knife from a narwhal horn
CRAFTING	51	RARE	6324	Snakeskin chaps
CRAFTING	52	RARE	12931	Serpentine helm
CRAFTING	53	RARE	6322	Snakeskin body
CRAFTING	54	RARE	1395	Water battlestaff
CRAFTING	55	RARE	1615	Cut dragonstone
CRAFTING	55	RARE	1645	Dragonstone ring
CRAFTING	55	RARE	11864	Slayer helm
CRAFTING	56	RARE	26784	Craft a colossal pouch from essence pouches
CRAFTING	56	RARE	1662	Diamond necklace
CRAFTING	56	RARE	22272	Snakeskin shield
CRAFTING	57	RARE	1065	Green dragonhide vambraces
CRAFTING	58	RARE	11092	Diamond bracelet
CRAFTING	58	RARE	1399	Earth battlestaff
CRAFTING	59	RARE	12904	Toxic Staff of the Dead
CRAFTING	59	RARE	12899	Trident of the Swamp
CRAFTING	60	EPIC	34020	Craft a Sunstone Golem on Wyrmscraig
CRAFTING	60	EPIC	22198	Craft a birdhouse trap from yew logs
CRAFTING	60	EPIC	1099	Green dragonhide chaps
CRAFTING	60	EPIC	3393	Splitbark boots
CRAFTING	60	EPIC	3391	Splitbark gauntlets
CRAFTING	61	EPIC	3385	Splitbark helm
CRAFTING	62	EPIC	32364	Craft a crate from camphor logs
CRAFTING	62	EPIC	1393	Fire battlestaff
CRAFTING	62	EPIC	22275	Green dragonhide shield
CRAFTING	62	EPIC	3387	Splitbark body
CRAFTING	62	EPIC	3389	Splitbark legs
CRAFTING	63	EPIC	1135	Green dragonhide body
CRAFTING	65	EPIC	29303	Craft large hunters' pouches
CRAFTING	66	EPIC	1397	Air battlestaff
CRAFTING	66	EPIC	2487	Blue dragonhide vambraces
CRAFTING	67	EPIC	6573	Cut onyx
CRAFTING	67	EPIC	6575	Onyx ring
CRAFTING	68	EPIC	2493	Blue dragonhide chaps
CRAFTING	68	EPIC	29289	Mixed hide cape
CRAFTING	69	EPIC	22278	Blue dragonhide shield
CRAFTING	69	EPIC	29286	Mixed hide boots
CRAFTING	70	EPIC	25545	Celestial signet
CRAFTING	70	EPIC	23971	Crystal helm
CRAFTING	70	EPIC	1700	Diamond amulet
CRAFTING	71	EPIC	2499	Blue dragonhide body
CRAFTING	71	EPIC	29283	Mixed hide legs
CRAFTING	72	EPIC	23979	Crystal legs
CRAFTING	72	EPIC	1664	Dragonstone necklace
CRAFTING	72	EPIC	29280	Mixed hide body
CRAFTING	72	EPIC	29796	Noxious Halberd
CRAFTING	73	EPIC	31478	Bolt of cotton
CRAFTING	73	EPIC	2489	Red dragonhide vambraces
CRAFTING	73	EPIC	31469	Spin cotton boll into cotton yarn
CRAFTING	74	EPIC	23975	Crystal body
CRAFTING	74	EPIC	11115	Dragonstone bracelet
CRAFTING	74	EPIC	29594	Purging staff
CRAFTING	75	EPIC	22201	Craft a birdhouse trap from magic logs
CRAFTING	75	EPIC	27281	Craft a divine rune pouch from a Thread of Elidinis
CRAFTING	75	EPIC	2495	Red dragonhide chaps
CRAFTING	75	EPIC	11866	Slayer ring
CRAFTING	76	EPIC	23673	Crystal axe
CRAFTING	76	EPIC	28220	Crystal felling axe
CRAFTING	76	EPIC	23762	Crystal harpoon
CRAFTING	76	EPIC	23680	Crystal pickaxe
CRAFTING	76	EPIC	30073	Hueycoatl hide coif
CRAFTING	76	EPIC	30082	Hueycoatl hide vambraces
CRAFTING	76	EPIC	22281	Red dragonhide shield
CRAFTING	77	EPIC	30079	Hueycoatl hide chaps
CRAFTING	77	EPIC	2501	Red dragonhide body
CRAFTING	78	EPIC	23983	Crystal bow
CRAFTING	78	EPIC	23987	Crystal halberd
CRAFTING	78	EPIC	23991	Crystal shield
CRAFTING	78	EPIC	30076	Hueycoatl hide body
CRAFTING	79	EPIC	2491	Black dragonhide vambraces
CRAFTING	80	LEGENDARY	1702	Dragonstone amulet
CRAFTING	80	LEGENDARY	23951	Enhanced crystal key
CRAFTING	80	LEGENDARY	23946	Eternal teleport crystal
CRAFTING	80	LEGENDARY	28307	Ultor, Venator, Bellator, Magus rings
CRAFTING	81	LEGENDARY	33393	Craft a gem sack
CRAFTING	81	LEGENDARY	33390	Craft a gem tote
CRAFTING	82	LEGENDARY	2497	Black dragonhide chaps
CRAFTING	82	LEGENDARY	23995	Blade of Saeldor
CRAFTING	82	LEGENDARY	25865	Bow of Faerdhinen
CRAFTING	82	LEGENDARY	6577	Onyx necklace
CRAFTING	83	LEGENDARY	4768	Amethyst bolt tips
CRAFTING	83	LEGENDARY	22284	Black dragonhide shield
CRAFTING	83	LEGENDARY	31106	Confliction gauntlets
CRAFTING	84	LEGENDARY	2503	Black dragonhide body
CRAFTING	84	LEGENDARY	33639	Necklace of Rupture
CRAFTING	84	LEGENDARY	11130	Onyx bracelet
CRAFTING	85	LEGENDARY	27665	Accursed Sceptre
CRAFTING	85	LEGENDARY	21350	Amethyst arrowtips
CRAFTING	86	LEGENDARY	29801	Amulet of Rancour
CRAFTING	87	LEGENDARY	13220	Amethyst javelin tips
CRAFTING	87	LEGENDARY	10973	Dorgeshuun light orb
CRAFTING	89	LEGENDARY	25853	Amethyst dart tips
CRAFTING	89	LEGENDARY	19493	Cut zenyte
CRAFTING	89	LEGENDARY	19538	Zenyte ring
CRAFTING	90	LEGENDARY	22204	Craft a birdhouse trap from redwood logs
CRAFTING	90	LEGENDARY	6581	Onyx amulet
CRAFTING	92	LEGENDARY	19535	Zenyte necklace
CRAFTING	95	LEGENDARY	19532	Zenyte bracelet
CRAFTING	98	LEGENDARY	19541	Zenyte amulet
CRAFTING	99	LEGENDARY	9780	Skillcape
DEFENCE	1	COMMON	1139	Bronze armour
DEFENCE	1	COMMON	1131	Hard leather body
DEFENCE	1	COMMON	1137	Iron armour
DEFENCE	5	COMMON	4551	Spiny helmet
DEFENCE	5	COMMON	1141	Steel armour
DEFENCE	10	COMMON	1151	Black armour
DEFENCE	10	COMMON	22251	Oak shield
DEFENCE	10	COMMON	11864	Slayer helm
DEFENCE	10	COMMON	6621	White armour
DEFENCE	20	UNCOMMON	1169	Coif
DEFENCE	20	UNCOMMON	22269	Hard leather shield
DEFENCE	20	UNCOMMON	5574	Initiate armour
DEFENCE	20	UNCOMMON	4156	Mirror shield
DEFENCE	20	UNCOMMON	1143	Mithril armour
DEFENCE	20	UNCOMMON	13379	Shayzien armour
DEFENCE	20	UNCOMMON	1133	Studded leather body
DEFENCE	20	UNCOMMON	1097	Studded leather chaps
DEFENCE	20	UNCOMMON	10822	Yak-hide
DEFENCE	30	UNCOMMON	1145	Adamant armour
DEFENCE	30	UNCOMMON	24419	Inquisitor's armour
DEFENCE	30	UNCOMMON	9672	Proselyte armour
DEFENCE	30	UNCOMMON	6322	Snakeskin armour
DEFENCE	30	UNCOMMON	22272	Snakeskin shield
DEFENCE	30	UNCOMMON	22254	Willow shield
DEFENCE	35	UNCOMMON	20035	Samurai armour
DEFENCE	40	RARE	10551	Fighter torso
DEFENCE	40	RARE	1135	Green dragonhide body
DEFENCE	40	RARE	1099	Green dragonhide chaps
DEFENCE	40	RARE	22275	Green dragonhide shield
DEFENCE	40	RARE	1065	Green dragonhide vambraces
DEFENCE	40	RARE	22263	Magic shield
DEFENCE	40	RARE	22257	Maple shield
DEFENCE	40	RARE	10553	Penance gloves
DEFENCE	40	RARE	2577	Ranger boots
DEFENCE	40	RARE	19994	Ranger gloves
DEFENCE	40	RARE	22266	Redwood shield
DEFENCE	40	RARE	2581	Robin Hood hat
DEFENCE	40	RARE	6128	Rock-shell armour
DEFENCE	40	RARE	1147	Rune armour
DEFENCE	40	RARE	10552	Runner boots
DEFENCE	40	RARE	6133	Spined armour
DEFENCE	40	RARE	28936	Sunfire Fanatic armour
DEFENCE	40	RARE	24266	V's shield
DEFENCE	40	RARE	22260	Yew shield
DEFENCE	45	RARE	10548	Fighter hat
DEFENCE	45	RARE	3751	Fremennik helmets
DEFENCE	45	RARE	10547	Healer hat
DEFENCE	45	RARE	10550	Ranger hat
DEFENCE	45	RARE	10549	Runner hat
DEFENCE	45	RARE	12829	Spirit Shield
DEFENCE	50	RARE	29028	Bloodrager set
DEFENCE	50	RARE	2499	Blue dragonhide body
DEFENCE	50	RARE	2493	Blue dragonhide chaps
DEFENCE	50	RARE	22278	Blue dragonhide shield
DEFENCE	50	RARE	2487	Blue dragonhide vambraces
DEFENCE	50	RARE	10589	Granite armour
DEFENCE	50	RARE	30321	Zombie helmet
DEFENCE	55	RARE	10828	Helm of Neitiznot
DEFENCE	60	EPIC	1149	Dragon armour
DEFENCE	60	EPIC	29283	Mixed hide legs
DEFENCE	60	EPIC	29280	Mixed hide top, cape, and boots
DEFENCE	60	EPIC	21301	Obsidian armour
DEFENCE	60	EPIC	11926	Odium & Malediction wards
DEFENCE	60	EPIC	10555	Penance skirt
DEFENCE	60	EPIC	2501	Red dragonhide body
DEFENCE	60	EPIC	2495	Red dragonhide chaps
DEFENCE	60	EPIC	22281	Red dragonhide shield
DEFENCE	60	EPIC	2489	Red dragonhide vambraces
DEFENCE	60	EPIC	6524	Toktz-Ket-Xil
DEFENCE	65	EPIC	10350	3rd Age fighter armour
DEFENCE	65	EPIC	10330	3rd Age range armour
DEFENCE	65	EPIC	11832	Bandos armour
DEFENCE	70	EPIC	11826	Armadyl armour
DEFENCE	70	EPIC	2503	Black dragonhide body
DEFENCE	70	EPIC	2497	Black dragonhide chaps
DEFENCE	70	EPIC	22284	Black dragonhide shield
DEFENCE	70	EPIC	2491	Black dragonhide vambraces
DEFENCE	70	EPIC	12831	Blessed spirit shield
DEFENCE	70	EPIC	22951	Boots of Brimstone
DEFENCE	70	EPIC	23971	Crystal armour
DEFENCE	70	EPIC	23991	Crystal shield
DEFENCE	70	EPIC	4716	Dharok's armour
DEFENCE	70	EPIC	10378	God dragonhide armour
DEFENCE	70	EPIC	4724	Guthan's armour
DEFENCE	70	EPIC	30076	Hueycoatl hide body
DEFENCE	70	EPIC	30079	Hueycoatl hide chaps
DEFENCE	70	EPIC	30073	Hueycoatl hide coif
DEFENCE	70	EPIC	30082	Hueycoatl hide vambraces
DEFENCE	70	EPIC	4736	Karil's leather armour
DEFENCE	70	EPIC	24271	Neitiznot faceguard
DEFENCE	70	EPIC	4745	Torag's armour
DEFENCE	70	EPIC	4753	Verac's armour
DEFENCE	75	EPIC	11283	Dragonfire shield
DEFENCE	75	EPIC	28945	Echo boots
DEFENCE	75	EPIC	12817	Elysian spirit shield
DEFENCE	75	EPIC	21733	Guardian boots
DEFENCE	75	EPIC	22326	Justiciar armour
DEFENCE	75	EPIC	13237	Pegasian boots
DEFENCE	75	EPIC	13239	Primordial boots
DEFENCE	75	EPIC	12931	Serpentine helm
DEFENCE	75	EPIC	26243	Virtus robes
DEFENCE	78	EPIC	30750	Oathplate armour
DEFENCE	80	LEGENDARY	27238	Fortified Masori armour
DEFENCE	80	LEGENDARY	27229	Masori armour
DEFENCE	80	LEGENDARY	26382	Torva armour
DEFENCE	80	LEGENDARY	26235	Zaryte vambraces
FARMING	1	COMMON	1942	Potatoes
FARMING	2	COMMON	6010	Marigolds
FARMING	3	COMMON	6006	Barley
FARMING	4	COMMON	5994	Hammerstone hops
FARMING	5	COMMON	1957	Onions
FARMING	7	COMMON	1965	Cabbages
FARMING	8	COMMON	5996	Asgarnian hops
FARMING	9	COMMON	249	Guam leaf
FARMING	10	COMMON	1951	Redberry bushes
FARMING	11	COMMON	6014	Rosemary
FARMING	12	COMMON	1982	Tomatoes
FARMING	13	COMMON	5931	Jute plants
FARMING	14	COMMON	251	Marrentill
FARMING	15	COMMON	1521	Oak trees
FARMING	16	COMMON	5998	Yanillian hops
FARMING	18	COMMON	1779	Flax
FARMING	19	COMMON	253	Tarromin
FARMING	20	UNCOMMON	5986	Sweetcorn
FARMING	21	UNCOMMON	6000	Krandorian hops
FARMING	22	UNCOMMON	753	Cadavaberry bushes
FARMING	23	UNCOMMON	21504	Giant Seaweed
FARMING	23	UNCOMMON	6059	Make and place a scarecrow
FARMING	24	UNCOMMON	6012	Nasturtiums
FARMING	25	UNCOMMON	5738	Woad
FARMING	26	UNCOMMON	255	Harralander
FARMING	26	UNCOMMON	225	Limpwurt plants
FARMING	27	UNCOMMON	1955	Apple trees
FARMING	27	UNCOMMON	20905	Golpar
FARMING	28	UNCOMMON	31481	Elkhorn coral
FARMING	28	UNCOMMON	6002	Wildblood hops
FARMING	29	UNCOMMON	3261	Goutweed
FARMING	30	UNCOMMON	1519	Willow trees
FARMING	31	UNCOMMON	5504	Strawberries
FARMING	32	UNCOMMON	257	Ranarr weed
FARMING	33	UNCOMMON	1963	Banana trees
FARMING	34	UNCOMMON	13426	Golovanova fruit
FARMING	35	UNCOMMON	6333	Teak trees
FARMING	36	UNCOMMON	2126	Dwellberry bushes
FARMING	36	UNCOMMON	1987	Grapes
FARMING	36	UNCOMMON	33437	Sulphurous fertiliser
FARMING	37	UNCOMMON	31457	Hemp
FARMING	38	UNCOMMON	2998	Toadflax
FARMING	39	UNCOMMON	20908	Buchu leaf
FARMING	39	UNCOMMON	2108	Orange trees
FARMING	42	RARE	5970	Curry trees
FARMING	44	RARE	259	Irit leaf
FARMING	45	RARE	23006	Farming Guild - Low tier
FARMING	45	RARE	1517	Maple trees
FARMING	47	RARE	5982	Watermelons
FARMING	48	RARE	247	Jangerberry bushes
FARMING	50	RARE	261	Avantoe
FARMING	50	RARE	28152	Nature Offerings
FARMING	51	RARE	2114	Pineapple plants
FARMING	52	RARE	31484	Pillar coral
FARMING	53	RARE	6004	Bittercap mushrooms
FARMING	54	RARE	13427	Bologano fruit
FARMING	55	RARE	6016	Cacti
FARMING	55	RARE	6332	Mahogany trees
FARMING	55	RARE	20902	Noxifer
FARMING	56	RARE	263	Kwuarm
FARMING	57	RARE	5972	Papaya trees
FARMING	58	RARE	22932	White lily
FARMING	59	RARE	239	White berry bushes
FARMING	60	EPIC	1515	Yew trees
FARMING	61	EPIC	231	Snape grass
FARMING	62	EPIC	3000	Snapdragon
FARMING	63	EPIC	2398	Belladonna
FARMING	64	EPIC	3138	Potato Cacti
FARMING	65	EPIC	23006	Farming Guild - Mid tier
FARMING	65	EPIC	23044	Hespori
FARMING	65	EPIC	30097	Huasca
FARMING	66	EPIC	32904	Camphor trees
FARMING	67	EPIC	265	Cadantine
FARMING	68	EPIC	5974	Palm trees
FARMING	70	EPIC	6018	Poison ivy bushes
FARMING	71	EPIC	31460	Cotton bolls
FARMING	72	EPIC	5980	Calquat trees
FARMING	73	EPIC	2481	Lantadyme
FARMING	74	EPIC	23962	Crystal trees
FARMING	74	EPIC	13428	Logavano fruit
FARMING	75	EPIC	1513	Magic trees
FARMING	76	EPIC	22940	Anima: Attas
FARMING	76	EPIC	22939	Anima: Iasor
FARMING	76	EPIC	22938	Anima: Kronos
FARMING	77	EPIC	31487	Umbral coral
FARMING	79	EPIC	267	Dwarf weed
FARMING	80	LEGENDARY	32907	Ironwood trees
FARMING	81	LEGENDARY	22929	Dragonfruit trees
FARMING	83	LEGENDARY	6063	Spirit trees: 1 planted at a time
FARMING	85	LEGENDARY	22935	Celastrus trees
FARMING	85	LEGENDARY	23006	Farming Guild - High tier
FARMING	85	LEGENDARY	269	Torstol
FARMING	90	LEGENDARY	19669	Redwood trees
FARMING	92	LEGENDARY	32910	Rosewood trees
FARMING	99	LEGENDARY	9810	Skillcape
FIREMAKING	1	COMMON	26824	Abyssal Lantern (with normal logs)
FIREMAKING	1	COMMON	2862	Achey logs
FIREMAKING	1	COMMON	36	Candles
FIREMAKING	1	COMMON	1511	Normal logs
FIREMAKING	1	COMMON	596	Torches
FIREMAKING	4	COMMON	4531	Candle lanterns
FIREMAKING	5	COMMON	3438	Pyre logs
FIREMAKING	12	COMMON	4524	Oil lamps
FIREMAKING	15	COMMON	26836	Abyssal Lantern (with oak logs)
FIREMAKING	15	COMMON	1521	Oak logs
FIREMAKING	20	UNCOMMON	7225	Iron spits
FIREMAKING	20	UNCOMMON	3440	Oak pyre logs
FIREMAKING	26	UNCOMMON	4539	Oil lanterns
FIREMAKING	30	UNCOMMON	26838	Abyssal Lantern (with willow logs)
FIREMAKING	30	UNCOMMON	1519	Willow logs
FIREMAKING	33	UNCOMMON	7053	Harpie bug lanterns
FIREMAKING	35	UNCOMMON	6333	Teak logs
FIREMAKING	35	UNCOMMON	3442	Willow pyre logs
FIREMAKING	40	RARE	32902	Jatoba logs
FIREMAKING	40	RARE	6211	Teak pyre logs
FIREMAKING	42	RARE	10810	Arctic Pine logs
FIREMAKING	45	RARE	26840	Abyssal Lantern (with maple logs)
FIREMAKING	45	RARE	1517	Maple logs
FIREMAKING	47	RARE	10808	Arctic Pine pyre logs
FIREMAKING	49	RARE	4550	Bullseye lanterns
FIREMAKING	49	RARE	9065	Emerald lanterns
FIREMAKING	49	RARE	4702	Sapphire lanterns
FIREMAKING	50	RARE	20720	Bruma torches
FIREMAKING	50	RARE	6332	Mahogany logs
FIREMAKING	50	RARE	3444	Maple pyre logs
FIREMAKING	50	RARE	20696	Wintertodt
FIREMAKING	55	RARE	6213	Mahogany pyre logs
FIREMAKING	60	EPIC	26842	Abyssal Lantern (with yew logs)
FIREMAKING	60	EPIC	1515	Yew logs
FIREMAKING	62	EPIC	26844	Abyssal Lantern (with blisterwood logs)
FIREMAKING	62	EPIC	24691	Blisterwood logs
FIREMAKING	65	EPIC	5013	Cave goblin mining helmets
FIREMAKING	65	EPIC	3446	Yew pyre logs
FIREMAKING	66	EPIC	32904	Camphor logs
FIREMAKING	66	EPIC	22607	Fire of Dehumidification
FIREMAKING	66	EPIC	22606	Fire of Eternal Light
FIREMAKING	66	EPIC	22608	Fire of Nourishment
FIREMAKING	66	EPIC	22609	Fire of Unseasonal Warmth
FIREMAKING	71	EPIC	31383	Camphor pyre logs
FIREMAKING	75	EPIC	26846	Abyssal Lantern (with magic logs)
FIREMAKING	75	EPIC	1513	Magic logs
FIREMAKING	80	LEGENDARY	32907	Ironwood logs
FIREMAKING	80	LEGENDARY	3448	Magic pyre logs
FIREMAKING	85	LEGENDARY	13241	Infernal axe
FIREMAKING	85	LEGENDARY	31386	Ironwood pyre logs
FIREMAKING	90	LEGENDARY	26848	Abyssal Lantern (with redwood logs)
FIREMAKING	90	LEGENDARY	19669	Redwood logs
FIREMAKING	92	LEGENDARY	32910	Rosewood logs
FIREMAKING	95	LEGENDARY	19672	Redwood pyre logs
FIREMAKING	97	LEGENDARY	31389	Rosewood pyre logs
FIREMAKING	99	LEGENDARY	9804	Skillcape
FISHING	1	COMMON	305	Big fishing net
FISHING	1	COMMON	307	Fishing rod
FISHING	1	COMMON	309	Fly fishing rod
FISHING	1	COMMON	311	Harpoon
FISHING	1	COMMON	3157	Karambwan vessel
FISHING	1	COMMON	301	Lobster pot
FISHING	1	COMMON	20855	Pysk fish
FISHING	1	COMMON	317	Shrimp
FISHING	1	COMMON	303	Small fishing net
FISHING	5	COMMON	3150	Karambwanji
FISHING	5	COMMON	327	Sardine
FISHING	7	COMMON	25652	Guppy
FISHING	10	COMMON	345	Herring
FISHING	15	COMMON	321	Anchovies
FISHING	15	COMMON	20857	Suphi fish
FISHING	16	COMMON	405	Casket
FISHING	16	COMMON	353	Mackerel
FISHING	16	COMMON	407	Oyster
FISHING	20	UNCOMMON	29216	Bream
FISHING	20	UNCOMMON	25658	Cavefish
FISHING	20	UNCOMMON	335	Trout
FISHING	23	UNCOMMON	341	CodBig fishing net
FISHING	25	UNCOMMON	349	Pike
FISHING	28	UNCOMMON	3379	Slimy eel
FISHING	30	UNCOMMON	20859	Leckish fish
FISHING	30	UNCOMMON	331	Salmon
FISHING	33	UNCOMMON	5004	Giant frogspawn
FISHING	33	UNCOMMON	25664	Tetra
FISHING	34	UNCOMMON	13258	Angler's outfit
FISHING	35	UNCOMMON	25565	Fighting Tempoross
FISHING	35	UNCOMMON	359	Tuna
FISHING	38	UNCOMMON	5001	Cave eel
FISHING	38	UNCOMMON	10138	Rainbow fish
FISHING	40	RARE	377	Lobster
FISHING	43	RARE	22826	Bluegill
FISHING	45	RARE	20861	Brawk fish
FISHING	46	RARE	363	Bass
FISHING	46	RARE	25670	Catfish
FISHING	48	RARE	11323	Barbarian rod
FISHING	48	RARE	11328	Leaping trout
FISHING	50	RARE	371	Swordfish
FISHING	52	RARE	31553	Swordtip squid
FISHING	53	RARE	2148	Lava eel
FISHING	55	RARE	25564	Harpoonfish (barehanded)
FISHING	56	RARE	22829	Common tench
FISHING	58	RARE	11330	Leaping salmon
FISHING	60	EPIC	20863	Mycil fish
FISHING	61	EPIC	21028	Dragon harpoon
FISHING	62	EPIC	7944	Monkfish
FISHING	65	EPIC	3142	Karambwan
FISHING	69	EPIC	32309	Giant krill shoal
FISHING	69	EPIC	31561	Jumbo squid
FISHING	69	EPIC	32309	Shimmering shoal
FISHING	70	EPIC	11332	Leaping sturgeon
FISHING	71	EPIC	23762	Crystal harpoon
FISHING	73	EPIC	32317	Haddock shoal
FISHING	73	EPIC	22832	Mottled eel
FISHING	75	EPIC	21031	Infernal harpoon
FISHING	75	EPIC	20865	Roqed fish
FISHING	76	EPIC	32325	Glistening shoal
FISHING	76	EPIC	383	Shark
FISHING	78	EPIC	33621	Leechfin
FISHING	79	EPIC	395	Sea turtle
FISHING	79	EPIC	32325	Yellowfin shoal
FISHING	80	LEGENDARY	21293	Infernal eel
FISHING	81	LEGENDARY	389	Manta ray
FISHING	82	LEGENDARY	13439	Anglerfish
FISHING	82	LEGENDARY	10572	Minnow
FISHING	83	LEGENDARY	32333	Halibut shoal
FISHING	85	LEGENDARY	11934	Dark crab
FISHING	86	LEGENDARY	32341	Vibrant shoal
